id,label,rating,text
3065,1,3,Both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .
3066,1,3,"Ludicrous , but director Carl Franklin adds enough flourishes and freak-outs to make it entertaining ."
3067,1,3,Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .
3068,1,3,"And there 's the inimitable Diaz , holding it all together ."
3069,1,3,"Spielberg 's picture is smarter and subtler than -LRB- Total Recall and Blade Runner -RRB- , although its plot may prove too convoluted for fun-seeking summer audiences ."
3070,1,3,"It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas ."
3071,1,3,"A grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story ."
3072,1,3,The production values are of the highest and the performances attractive without being memorable .
3073,1,4,A well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .
3074,1,4,"finely crafted , finely written , exquisitely performed"
3075,1,3,Ramsay and Morton fill this character study with poetic force and buoyant feeling .
3076,1,3,This submarine drama earns the right to be favorably compared to Das Boot .
3077,1,3,"Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements ."
3078,0,1,There 's a great deal of corny dialogue and preposterous moments .
3079,1,3,"And yet , it still works ."
3080,1,4,The film was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...
3081,1,3,"Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight ."
3082,1,4,"Special P.O.V. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense IMAX screen ."
3083,1,4,"Mike White 's deft combination of serious subject matter and dark , funny humor make `` The Good Girl '' a film worth watching ."
3084,1,3,This is a shrewd and effective film from a director who understands how to create and sustain a mood .
3085,1,3,"Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne 's novel ."
3086,1,3,"As ex-Marine Walter , who may or may not have shot Kennedy , actor Raymond J. Barry is perfectly creepy and believable ."
3087,1,3,Those who do n't entirely ` get ' Godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .
3088,1,4,"Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish ."
3089,1,4,"Like Brosnan 's performance , Evelyn comes from the heart ."
3090,1,3,It uses some of the figures from the real-life story to portray themselves in the film .
3091,1,4,"The result is a powerful , naturally dramatic piece of low-budget filmmaking ."
3092,1,3,Its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .
3093,1,4,The early and middle passages are surprising in how much they engage and even touch us .
3094,0,1,"This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one ."
3095,1,3,"It 's sort of in-between , and it works ."
3096,1,4,"This quiet , introspective and entertaining independent is worth seeking ."
3097,1,3,"Whether or not Ram Dass proves as clear and reliable an authority on that as he was about inner consciousness , Fierce Grace reassures us that he will once again be an honest and loving one ."
3098,1,3,"Sly , sophisticated and surprising ."
3099,1,3,Spare but quietly effective retelling .
3100,1,3,Demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .
3101,1,3,"By its modest , straight-ahead standards , Undisputed scores a direct hit ."
3102,1,3,"Its story about a young Chinese woman , Ah Na , who has come to New York City to replace past tragedy with the American Dream is one that any art-house moviegoer is likely to find compelling ."
3103,1,3,"For those who like quirky , slightly strange French films , this is a must !"
3104,1,3,"There are so few films about the plight of American Indians in modern America that Skins comes as a welcome , if downbeat , missive from a forgotten front ."
3105,1,3,"-LRB- Shyamalan -RRB- continues to cut a swathe through mainstream Hollywood , while retaining an integrity and refusing to compromise his vision ."
3106,1,4,A whale of a good time for both children and parents seeking Christian-themed fun .
3107,1,3,Much smarter and more attentive than it first sets out to be .
3108,1,3,The story is smart and entirely charming in intent and execution .
3109,1,4,A movie of technical skill and rare depth of intellect and feeling .
3110,1,3,Represents a worthy departure from the culture clash comedies that have marked an emerging Indian American cinema .
3111,0,1,Does n't do more than expand a TV show to movie length .
3112,1,3,"However , it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome ."
3113,1,3,"If you 're looking for an intelligent movie in which you can release your pent up anger , ENOUGH is just the ticket you need ."
3114,1,3,"A pointed , often tender , examination of the pros and cons of unconditional love and familial duties ."
3115,1,4,A comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .
3116,1,3,It 's about issues most adults have to face in marriage and I think that 's what I liked about it -- the real issues tucked between the silly and crude storyline .
3117,1,4,"Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy ."
3118,1,4,Enriched by a strong and unforced supporting cast .
3119,1,3,Writer \/ director M. Night Shyamalan 's ability to pull together easily accessible stories that resonate with profundity is undeniable .
3120,0,1,"Not a strike against Yang 's similarly themed Yi Yi , but I found What Time ?"
3121,1,4,"A breathtaking adventure for all ages , Spirit tells its poignant and uplifting story in a stunning fusion of music and images ."
3122,1,3,"Never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving ."
3123,0,0,`` ... something appears to have been lost in the translation this time .
3124,0,1,The Importance of Being Earnest movie seems to be missing a great deal of the acerbic repartee of the play . ''
3125,1,4,"-LRB- Washington 's -RRB- strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene ."
3126,1,3,"Shiner can certainly go the distance , but is n't world championship material"
3127,0,1,The film 's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature\/nurture argument in regards to homosexuality .
3128,1,3,... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...
3129,1,3,"Affable if not timeless , Like Mike raises some worthwhile themes while delivering a wholesome fantasy for kids ."
3130,1,3,A film of delicate interpersonal dances .
3131,1,3,Caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .
3132,1,4,"The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ."
3133,1,3,Peter Jackson has done the nearly impossible .
3134,1,3,"He has improved upon the first and taken it a step further , richer and deeper ."
3135,0,1,"What Jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery"
3136,0,1,Like being able to hit on a 15-year old when you 're over 100 .
3137,1,3,"Ice Age wo n't drop your jaw , but it will warm your heart , and I 'm giving it a strong thumbs up ."
3138,1,3,"Like Kissing Jessica Stein , Amy 's Orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor ."
3139,1,4,"One of the year 's best films , featuring an Oscar-worthy performance by Julianne Moore ."
3140,1,4,A small gem from Belgium .
3141,1,3,Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .
3142,0,1,A soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of B-movie imagination .
3143,1,4,The most ingenious film comedy since Being John Malkovich .
3144,1,3,There 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .
3145,0,1,A movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .
3146,1,3,Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .
3147,1,4,"To call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest ."
3148,1,3,"Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging ."
3149,1,3,I have a new favorite musical -- and I 'm not even a fan of the genre
3150,1,3,It 's unlikely we 'll see a better thriller this year .
3151,1,4,"There is a real subject here , and it is handled with intelligence and care ."
3152,1,4,Jason Patric and Ray Liotta make for one splendidly cast pair .
3153,1,3,"Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying ."
3154,1,3,Very predictable but still entertaining
3155,1,4,Nothing short of a masterpiece -- and a challenging one .
3156,1,3,"Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other ."
3157,1,3,"This amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as Greenfingers ..."
3158,1,3,"This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny ."
3159,1,3,An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .
3160,1,3,"Even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy ."
3161,1,3,"As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc ."
3162,1,3,"Twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record ."
3163,1,3,"While the story does seem pretty unbelievable at times , it 's awfully entertaining to watch ."
3164,1,3,"A smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist ."
3165,1,3,"` If you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '"
3166,1,4,"In IMAX in short , it 's just as wonderful on the big screen ."
3167,1,3,"Does a good job of establishing a time and place , and of telling a fascinating character 's story ."
3168,1,3,I 'm going to give it a marginal thumbs up .
3169,1,3,I liked it just enough .
3170,0,1,"Well , this movie proves you wrong on both counts ."
3171,1,4,A deliciously nonsensical comedy about a city coming apart at its seams .
3172,1,3,The rare Imax movie that you 'll wish was longer than an hour .
3173,1,3,"I 've yet to find an actual Vietnam War combat movie actually produced by either the North or South Vietnamese , but at least now we 've got something pretty damn close ."
3174,1,4,A moving and not infrequently breathtaking film .
3175,1,3,It 's a sharp movie about otherwise dull subjects .
3176,0,1,"It 's like Rocky and Bullwinkle on Speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness ."
3177,1,3,"As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits ."
3178,1,3,"While the filmmaking may be a bit disjointed , the subject matter is so fascinating that you wo n't care ."
3179,1,4,"Intensely romantic , thought-provoking and even an engaging mystery ."
3180,1,4,"Goofy , nutty , consistently funny ."
3181,1,3,And educational !
3182,1,4,It leaves little doubt that Kidman has become one of our best actors .
3183,1,4,"The film boasts dry humor and jarring shocks , plus moments of breathtaking mystery ."
3184,1,3,Beautifully directed and convincingly acted .
3185,1,3,But Toback 's deranged immediacy makes it seem fresh again .
3186,1,3,"In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes ."
3187,1,3,Bring on the sequel .
3188,1,3,Graced with the kind of social texture and realism that would be foreign in American teen comedies .
3189,1,3,"If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 ."
3190,1,3,"The film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story ."
3191,1,3,"A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event ."
3192,1,3,"... certainly an entertaining ride , despite many talky , slow scenes ."
3193,1,3,"A sense of real magic , perhaps ."
3194,1,4,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .
3195,1,4,... one of the most entertaining monster movies in ages ...
3196,1,3,"Plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision ."
3197,1,3,"If you answered yes , by all means enjoy The New Guy ."
3198,1,3,"The film is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation ."
3199,1,3,An indispensable peek at the art and the agony of making people laugh .
3200,1,3,Steadfastly uncinematic but powerfully dramatic .
3201,1,3,The engagingly primitive animated special effects contribute to a mood that 's sustained through the surprisingly somber conclusion .
3202,1,3,Evokes the 19th century with a subtlety that is an object lesson in period filmmaking .
3203,1,3,Ya-Yas everywhere will forgive the flaws and love the film .
3204,1,4,"The artwork is spectacular and unlike most animaton from Japan , the characters move with grace and panache ."
3205,1,3,The picture 's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .
3206,0,1,The modern remake of Dumas 's story is long on narrative and -LRB- too -RRB- short on action .
3207,0,0,Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .
3208,1,4,"With a cast of A-list Brit actors , it is worth searching out ."
3209,0,1,Suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .
3210,1,4,"Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy ."
3211,1,4,It 's a great American adventure and a wonderful film to bring to IMAX .
3212,1,3,"Satisfyingly scarifying , fresh and old-fashioned at the same time ."
3213,1,3,"Oh , James !"
3214,1,3,"Your 20th outing shows off a lot of stamina and vitality , and get this , Madonna 's cameo does n't suck !"
3215,1,3,This deeply spiritual film taps into the meaning and consolation in afterlife communications .
3216,1,3,There is something that is so meditative and lyrical about Babak Payami 's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics
3217,1,3,"A huge box-office hit in Korea , Shiri is a must for genre fans ."
3218,1,3,"I 'm not a fan of the phrase ` life affirming ' because it usually means ` schmaltzy , ' but Real Women Have Curves truly is life affirming ."
3219,0,1,I wanted more .
3220,1,3,"If it 's unnerving suspense you 're after -- you 'll find it with Ring , an indisputably spooky film ; with a screenplay to die for ."
3221,1,4,"The art direction and costumes are gorgeous and finely detailed , and Kurys ' direction is clever and insightful ."
3222,1,3,"Proves a servicable World War II drama that ca n't totally hide its contrivances , but it at least calls attention to a problem Hollywood too long has ignored ."
3223,1,3,"Leigh is n't breaking new ground , but he knows how a daily grind can kill love ."
3224,1,3,"While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system ."
3225,1,3,"... strips Bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults ."
3226,1,4,"Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma ."
3227,1,3,"Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written ."
3228,1,3,A solidly entertaining little film .
3229,1,3,"It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space ."
3230,1,4,"Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors ."
3231,1,3,"Despite an overwrought ending , the film works as well as it does because of the performances ."
3232,1,4,A passionately inquisitive film determined to uncover the truth and hopefully inspire action .
3233,1,3,"Though Nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature ."
3234,1,3,A muddle splashed with bloody beauty as vivid as any Scorsese has ever given us .
3235,1,3,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience ."
3236,0,1,"Spider-Man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units ."
3237,1,3,The first shocking thing about Sorority Boys is that it 's actually watchable .
3238,1,3,"Highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring Ice-T in a major role ."
3239,1,3,"Neither quite a comedy nor a romance , more of an impish divertissement of themes that interest Attal and Gainsbourg -- they live together -- the film has a lot of charm ."
3240,1,4,"First and foremost ... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings ."
3241,0,1,"A visionary marvel , but it 's lacking a depth in storytelling usually found in anime like this ."
3242,1,4,"The problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart ."
3243,1,3,"In his latest effort , Storytelling , Solondz has finally made a movie that is n't just offensive -- it also happens to be good ."
3244,0,1,"I just saw this movie ... well , it 's probably not accurate to call it a movie ."
3245,1,3,"What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb ."
3246,1,4,"Scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar ."
3247,1,3,"Yes , soar ."
3248,1,4,A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them .
3249,0,1,"is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience ."
3250,1,4,"Soderbergh , like Kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit ."
3251,1,3,"Much credit must be given to the water-camera operating team of Don King , Sonny Miller , and Michael Stewart ."
3252,1,4,Their work is fantastic .
3253,1,3,Crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .
3254,0,0,"Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic ."
3255,1,3,"Tsai Ming-liang 's witty , wistful new film , What Time Is It There ?"
3256,1,3,", is a temporal inquiry that shoulders its philosophical burden lightly ."
3257,1,4,But Mr. Polanski creates images even more haunting than those in Mr. Spielberg 's 1993 classic .
3258,1,4,"Steers , in his feature film debut , has created a brilliant motion picture ."
3259,1,3,"A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium ."
3260,1,4,"As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated ."
3261,1,3,Old-fashioned but thoroughly satisfying entertainment .
3262,1,4,"An energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -LRB- or turntablism -RRB- in particular ."
3263,1,4,"A fun family movie that 's suitable for all ages -- a movie that will make you laugh , cry and realize , ` It 's never too late to believe in your dreams . '"
3264,1,3,If you open yourself up to Mr. Reggio 's theory of this imagery as the movie 's set ... it can impart an almost visceral sense of dislocation and change .
3265,1,4,"I had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was Earnest ."
3266,1,3,"Even though the film does n't manage to hit all of its marks , it 's still entertaining to watch the target practice ."
3267,0,1,"Where This was lazy but enjoyable , a formula comedy redeemed by its stars , That is even lazier and far less enjoyable ."
3268,1,4,"The 3-D vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry ."
3269,1,3,"The attraction between these two marginal characters is complex from the start -- and , refreshingly , stays that way ."
3270,1,3,Fans of the modern day Hong Kong action film finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .
3271,1,3,"Even when he 's not at his most critically insightful , Godard can still be smarter than any 50 other filmmakers still at work ."
3272,1,3,What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .
3273,1,3,"Has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested ."
3274,1,3,This seductive tease of a thriller gets the job done .
3275,1,3,It 's a scorcher .
3276,1,4,"Bittersweet comedy\/drama full of life , hand gestures , and some really adorable Italian guys ."
3277,1,4,Works as pretty contagious fun .
3278,1,4,"The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve ."
3279,1,3,A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .
3280,1,3,"A charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface ."
3281,1,4,A film with almost as many delights for adults as there are for children and dog lovers .
3282,1,4,Serious movie-goers embarking upon this journey will find that The Road to Perdition leads to a satisfying destination .
3283,1,3,Heartwarming and gently comic even as the film breaks your heart .
3284,1,3,"Caruso sometimes descends into sub-Tarantino cuteness ... but for the most part he makes sure The Salton Sea works the way a good noir should , keeping it tight and nasty ."
3285,1,3,"Oddly , the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny ."
3286,1,3,Chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . '
3287,1,4,The best thing I can say about this film is that I ca n't wait to see what the director does next .
3288,1,3,Smarter than its commercials make it seem .
3289,1,4,One of the funnier movies in town .
3290,1,3,Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .
3291,1,4,By turns very dark and very funny .
3292,0,1,Steven Soderbergh does n't remake Andrei Tarkovsky 's Solaris so much as distill it .
3293,1,3,"For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ."
3294,1,3,"Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life ."
3295,1,3,"Not too fancy , not too filling , not too fluffy , but definitely tasty and sweet ."
3296,1,4,"Director Lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve ."
3297,1,4,Jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .
3298,1,3,"A vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish ."
3299,1,3,"If S&M seems like a strange route to true love , maybe it is , but it 's to this film 's -LRB- and its makers ' -RRB- credit that we believe that that 's exactly what these two people need to find each other -- and themselves ."
3300,1,3,"If the film 's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start ."
3301,1,3,One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .
3302,1,3,... an adorably whimsical comedy that deserves more than a passing twinkle .
3303,1,4,"An engrossing story that combines psychological drama , sociological reflection , and high-octane thriller ."
3304,1,3,Mel Gibson fights the good fight in Vietnam in director Randall Wallace 's flag-waving war flick with a core of decency .
3305,1,3,"There 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence ."
3306,1,4,A brutal and funny work .
3307,1,3,"Nicole Holofcenter , the insightful writer\/director responsible for this illuminating comedy does n't wrap the proceedings up neatly but the ideas tie together beautifully ."
3308,1,4,One of the most important and exhilarating forms of animated filmmaking since old Walt doodled Steamboat Willie .
3309,1,4,Move over Bond ; this girl deserves a sequel .
3310,1,3,"It 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries ."
3311,1,3,There 's a sheer unbridled delight in the way the story unfurls ...
3312,1,3,"The film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor ."
3313,1,3,"If The Man from Elysian Fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out ."
3314,1,3,What emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice .
3315,1,3,Promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .
3316,1,3,Meticulously uncovers a trail of outrageous force and craven concealment .
3317,1,3,"Hey , Happy !"
3318,1,3,"is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title ."
3319,1,3,There is a general air of exuberance in All About The Benjamins that 's hard to resist .
3320,1,3,A lovably old-school Hollywood confection .
3321,1,3,"By turns gripping , amusing , tender and heart-wrenching , Laissez-passer has all the earmarks of French cinema at its best ."
3322,1,3,Wonder of wonders -- a teen movie with a humanistic message .
3323,1,3,A quirky comedy set in Newfoundland that cleverly captures the dry wit that 's so prevalent on The Rock .
3324,1,4,Peppered with witty dialogue and inventive moments .
3325,0,0,I 'd rather watch a rerun of The Powerpuff Girls
3326,1,3,With the prospect of films like Kangaroo Jack about to burst across America 's winter movie screens it 's a pleasure to have a film like The Hours as an alternative .
3327,1,3,"Like its title character , this Nicholas Nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end ."
3328,1,3,"As a thoughtful and unflinching examination of an alternative lifestyle , Sex with Strangers is a success ."
3329,1,4,"unpretentious , charming , quirky , original"
3330,1,4,"Spinning a web of dazzling entertainment may be overstating it , but `` Spider-Man '' certainly delivers the goods ."
3331,1,3,"Other than the slightly flawed -LRB- and fairly unbelievable -RRB- finale , everything else is top shelf ."
3332,1,4,"This fascinating look at Israel in ferment feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful ."
3333,1,3,Manages to delight without much of a story .
3334,1,4,There 's no denying that Burns is a filmmaker with a bright future ahead of him .
3335,0,1,I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .
3336,1,3,- I also wanted a little alien as a friend !
3337,1,4,"Fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm ."
3338,1,4,"A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives ."
3339,1,3,"Though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation ."
3340,1,3,An energetic and engaging film that never pretends to be something it is n't .
3341,1,4,An animation landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .
3342,1,3,"An entertaining , if ultimately minor , thriller ."
3343,1,4,Sex With Strangers is fascinating ...
3344,1,4,"A wry , affectionate delight ."
3345,1,4,"The acting in Pauline And Paulette is good all round , but what really sets the film apart is Debrauwer 's refusal to push the easy emotional buttons ."
3346,1,3,One of those joyous films that leaps over national boundaries and celebrates universal human nature .
3347,1,4,Kids should have a stirring time at this beautifully drawn movie .
3348,0,1,And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .
3349,1,3,Paid in Full is remarkably engaging despite being noticeably derivative of Goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .
3350,1,3,waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .
3351,1,4,"Each of these stories has the potential for Touched by an Angel simplicity and sappiness , but Thirteen Conversations About One Thing , for all its generosity and optimism , never resorts to easy feel-good sentiments ."
3352,0,1,"Often demented in a good way , but it is an uneven film for the most part ."
3353,1,4,"Maggie Smith as the Ya-Ya member with the O2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment ."
3354,1,4,"This is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style ."
3355,0,1,"Although I did n't hate this one , it 's not very good either ."
3356,1,3,It can be safely recommended as a video\/DVD babysitter .
3357,1,4,Another Best of the Year selection .
3358,1,3,"The film has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest , most pleasurable expressions of pure movie love to come from an American director in years ."
3359,1,4,It 's a very valuable film ...
3360,1,3,"Max pokes , provokes , takes expressionistic license and hits a nerve ... as far as art is concerned , it 's mission accomplished ."
3361,1,4,"Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds ."
3362,1,4,"The story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday ."
3363,1,3,A compelling story of musical passion against governmental odds .
3364,0,1,"With `` Ichi the Killer '' , Takashi Miike , Japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than Batman ..."
3365,1,3,You never know where Changing Lanes is going to take you but it 's a heck of a ride .
3366,1,4,Samuel L. Jackson is one of the best actors there is .
3367,1,4,-LRB- Breheny 's -RRB- lensing of the New Zealand and Cook Island locations captures both the beauty of the land and the people .
3368,0,0,An almost unbearably morbid love story .
3369,1,3,The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .
3370,1,3,A forceful drama of an alienated executive who re-invents himself .
3371,1,4,Spielberg 's realization of a near-future America is masterful .
3372,1,4,"This makes Minority Report necessary viewing for sci-fi fans , as the film has some of the best special effects ever ."
3373,1,4,The gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .
3374,1,3,The best film of the year 2002 .
3375,1,4,"An enthralling , entertaining feature ."
3376,0,1,"Stripped almost entirely of such tools as nudity , profanity and violence , LaBute does manage to make a few points about modern man and his problematic quest for human connection ."
3377,1,3,"A remarkable movie with an unsatisfying ending , which is just the point ."
3378,1,4,"All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted ."
